company_code,company_name,pdf_filename,page_index,pdf_file_page,matched_categories,matched_keywords,issuer_alias_hits,hard_negative_hits,non_target_keywords,rule_or_promise_keywords,strong_event_hits,score,candidate_status,selection_source,parent_hit_page,expansion_reason,section_context,section_context_source,entity_scope,entity_scope_reason,issuer_bound_event,issuer_bound_event_reason,event_evidence_count,non_event_narrative,text_length,snippet
001282,三联锻造,001282_三联锻造_IPO招股说明书.pdf,360,361,historical_evolution|equity_snapshot,出资比例|历史沿革,,,,,action|amount_or_ratio|date|target_keyword,-2,drop,direct_hit,,,,,other_entity,relationship_or_independence_statement,no,,3,关联关系|关联方,803,4 月工商注销 （1）重庆硕联 公司名称 重庆硕联精密锻造有限公司 法定代表人 孙凤娟 注册资本 100 万元 设立时间 2016 年5 月20 日 住所 重庆市江津区珞璜工业园B 区中兴四路9 号 经营范围 一般项目：加工、销售：摩托车零配件。（除依法须经批准的项目 外，凭营业执照依法自主开展经营活动） 股东构成 孙凤娟持股60% 张银宽持股40% 股东与公司实际控制 人的关系 孙凤娟、张银宽夫妇为公司实际控制人孙国奉的妹妹及妹夫 ①历史沿革 重庆硕联设立时股东为夏品、张银宽、杨甫伦。2016 年11 月，股东杨甫伦 退出；2017 年6 月，新增股东张孙杰；2018 年8 月，股东张孙杰、夏品退出， 新增股东孙凤娟。 重庆硕联历史沿革情况如下： 序号 时间 事项 注册资本（万元） 股东构成及出资比例 2016 年5 月 设立 张银宽40%、夏品30%、杨甫伦30% 2016 年11 月 股东变更 张银宽80%、夏品20% 2017 年6 月 股东变更 张银宽40%
001282,三联锻造,001282_三联锻造_IPO招股说明书.pdf,361,362,historical_evolution|equity_snapshot,出资比例|历史沿革,,,,,action|amount_or_ratio|date|target_keyword,1,drop,direct_hit,,,,,other_entity,relationship_or_independence_statement,no,,3,,915,序号 时间 事项 注册资本（万元） 股东构成及出资比例 2018 年8 月 股东变更 孙凤娟60%、张银宽40% 截至本招股说明书签署日，公司实际控制人孙国奉、张一衡、孙国敏、孙仁 豪不存在直接或间接持有重庆硕联权益的情况。公司及实际控制人均未持有过重 庆硕联的股权，双方在历史沿革方面相互独立。 ②主营业务及主要客户、供应商 重庆硕联主营业务为摩托车配件生产、销售。因重庆地区厂房租金、人员成 本较高，已于2018 年10 月停止生产。 重庆硕联经营期间，客户主要集中在重庆地区，主要
001282,三联锻造,001282_三联锻造_IPO招股说明书.pdf,362,363,historical_evolution|equity_snapshot,出资比例|历史沿革,,同业竞争,,,action|amount_or_ratio|date|target_keyword,-4,drop,direct_hit,,,,,other_entity,relationship_or_independence_statement,no,,3,,713,有限公司 法定代表人 孙凤娟 注册资本 500 万元 设立时间 2018 年10 月29 日 住所 四川省华蓥市庆华镇江华工业园区 经营范围 一般项目：摩托车零配件制造；机械零件、零部件加工；通用零部 件制造；钢压延加工；锻件及粉末冶金制品制造。（除依法须经批 准的项目外，凭营业执照依法自主开展经营活动） 股东构成 孙凤娟持股60% 张银宽持股40% 股东与公司实际控制 人的关系 孙凤娟、张银宽夫妇为公司实际控制人孙国奉的妹妹及妹夫 ①历史沿革 华蓥硕联自设立至今股东未发生变化。 华蓥硕联历史沿革情况如下： 序号 时间 事项 注册资本（万元） 股东构成及出资比例 2018 年10 月 设立 孙凤娟60%、张银宽40% 截至本招股说明书签署日，公司实际控制人孙国奉、张一衡、孙国敏、孙仁 豪不存在直接或间接持有华蓥硕联权益的情况。公司及实际控制人均未持有过华 蓥硕联的股权，双方在历史沿革方面相互独立。 ②主营业务及主要客户、供应商 华蓥硕联主要从事于摩托车配件生产、销售，
001282,三联锻造,001282_三联锻造_IPO招股说明书.pdf,364,365,historical_evolution|equity_snapshot,出资比例|历史沿革,,,,,action|amount_or_ratio|date|target_keyword,1,drop,direct_hit,,,,,other_entity,relationship_or_independence_statement,no,,3,,749,压机械有限公司 法定代表人 谢荣雨 注册资本 200 万元 设立时间 2019 年3 月18 日 住所 四川省广安市华蓥市庆华镇江华工业园202 号 经营范围 一般项目：钢压延加工；摩托车零配件制造；机械零件、零部件加 工；通用零部件制造。（除依法须经批准的项目外，凭营业执照依 法自主开展经营活动） 股东构成 谢荣雨持股60% 张旦持股40% 实际控制人 张银宽 实际控制人与公司实 际控制人的关系 张银宽为公司实际控制人孙国奉的妹夫 ①历史沿革 山远锻压设立时股东为谢荣雨、张旦。2020 年4 月，张银宽受让谢荣雨、 张旦合计持有的山远锻压100%股权。截至本招股说明书签署日尚未办理股权变 更手续。 山远锻压历史沿革情况如下： 序号 时间 事项 注册资本（万元） 股东构成及出资比例 2019 年3 月 设立 谢荣雨60%、张旦40% 2020 年4 月 股东变更 张银宽100% 截至本招股说明书签署日，公司实际控制人孙国奉、张一衡、孙国敏、孙仁 豪不存在直接或间接持有
001282,三联锻造,001282_三联锻造_IPO招股说明书.pdf,366,367,historical_evolution|equity_snapshot,出资比例|历史沿革,,合伙份额,,,action|amount_or_ratio|date|target_keyword,-4,drop,direct_hit,,,,,other_entity,relationship_or_independence_statement,no,,3,,833,设立时间 2005 年7 月1 日 住所 四川省广安市华蓥市庆华镇江华工业园 经营范围 一般项目：摩托车零配件制造；机械零件、零部件加工；通用零部 件制造。（除依法须经批准的项目外，凭营业执照依法自主开展经 营活动） 合伙人构成 谢荣雨持有60%合伙份额 张旦持有40%合伙份额 实际控制人 张银宽 实际控制人与公司实 际控制人的关系 张银宽为公司实际控制人孙国奉的妹夫 ①历史沿革 荣华锻压设立时合伙人为谢荣雨、谢华池、谢华威、张定一、陈丽青、叶作 建、黄玉梅、杨小平、陈纪洲；2018 年6 月，合伙人谢华池、谢华威、张定一、 陈丽青、叶作建、黄玉梅、杨小平、陈纪洲退出，新增合伙人张旦；2020 年4 月，张银宽受让谢荣雨、张旦合计持有的荣华锻压100%合伙份额。2022 年4 月 已完成工商注销。 荣华锻压历史沿革情况如下： 序号 时间 事项 注册资本 （万元） 合伙人构成及出资比例 2005 年7 月
001282,三联锻造,001282_三联锻造_IPO招股说明书.pdf,368,369,equity_snapshot,持股比例,,全资子公司|同业竞争|承诺|投资者保护|董事、监事、高级管理人员|附件,,,amount_or_ratio|target_keyword,-14,drop,direct_hit,,,,,other_entity,relationship_or_independence_statement,no,,1,会计准则|关联关系|关联方,750,%股份 孙国敏 公司控股股东、实际控制人，直接持有公司26.77%股份 孙仁豪 公司控股股东、实际控制人、副总经理，直接持有公司1.92%股份 高新同华 公司股东，直接持有公司13.53%的股份 注1 陈灏元 通过高新同华间接持有公司6.19%的股份 注1：陈灏元通过高新同华间接持有公司5.99%的股份，通过高新同华合伙人安徽同华 投资管理中心（有限合伙）间接持有公司0.20%的股份； 注2：上述控股股东、实际控制人及持股5%以上股东的持股比例为本次发行前持股比 例。 （二）本公司直接或间接控制的企业 序号 关联方名称 关联关系 三连零部件 公司全资子公司 芜湖万联 公司全资子公司 湖州三连 公司全资子公司 鑫联精工 公司全资子公司 芜湖亿联 公司全资子公司 芜湖顺联 公司全资子公司 （三）公司董事、监事、高级管理人员及其关系密切的家庭成员 公司主要关联自然人为公司的董事、监事、高级管理人员及其关系密切的家 庭成员。关系密切的家庭成员包括配偶、父母及配偶的父母、兄弟姐
001282,三联锻造,001282_三联锻造_IPO招股说明书.pdf,379,380,equity_snapshot,持股比例,,,,,target_keyword,4,drop,direct_hit,,,,,unclear,,no,,0,,24,开发行股票并上市后由新老股东按持股比例共同享有。
001282,三联锻造,001282_三联锻造_IPO招股说明书.pdf,399,400,company_establishment,验资报告,,声明,,,target_keyword,-2,drop,direct_hit,,,,,unclear,,no,,0,,203,七、验资机构声明 本机构及签字注册会计师已阅读招股说明书，确认招股说明书与本机构出具 的验资报告无矛盾之处。本机构及签字注册会计师对发行人在招股说明书中引用 的验资报告的内容无异议，确认招股说明书不致因上述内容而出现虚假记载、误 导性陈述或重大遗漏，并承担相应的法律责任。 签字注册会计师签名： 黄亚琼 宣陈峰 崔芳林 吴岳松 会计师事务所负责人签名： 肖厚发 容诚会计师事务所（特殊普通合伙） 年 月 日
001282,三联锻造,001282_三联锻造_IPO招股说明书.pdf,401,402,share_transfer_flow,转让方,,减持意向|承诺|投资者保护|股利分配|附件|限售安排,,不得转让|锁定期限,action|amount_or_ratio|target_keyword,-7,drop,direct_hit,,,,,unclear,,no,,2,减持价格|锁定期满后,598,格将相应进行除权、除息调整），本人持有发行人股票的锁定期限在原有 锁定期限基础上自动延长6 个月。 （3）本人所持股票锁定期届满后24 个月内减持发行人股票的，减持股数不 超过本人持有公司股份总数的50%，减持价格不低于本次发行的发行价。期间如 有派息、送股、资本公积金转增股本等除权、除息事项的，上述价格相应调整。 （4）锁定期满后，本人可根据个人资金需求减持本人持有的公司股票，减 持方式包括二级市场集中竞价交易方式、大宗交易方式、协议转让方式等深圳证
001282,三联锻造,001282_三联锻造_IPO招股说明书.pdf,402,403,share_transfer_flow,股份转让,,承诺,,不得转让|锁定期限,action|amount_or_ratio|target_keyword,-7,drop,direct_hit,,,,,unclear,,no,,2,锁定期满后,811,，将在减持前15 个交易日予以公告。 （5）锁定期满后，在本人任职期间每年转让的股份不超过本人直接或间接 持有的发行人股份总数的25%。 （6）如本人在任期届满前离职，在本人就任时确定的任期内和任期届满后 6 个月内，遵守下列限制性规定： ①每年转让的股份不超过本人所直接或间接持有发行人股份总数的25%； ②离职后半年内，不转让本人所直接或间接持有的发行人股份； ③法律、行政法规、部门规章、规范性文件以及深圳证券交易所业务规则对 董监高股份转让的其他规定。 （7）本人如违反前述持股承诺进行减持的，则减持股票所得收益归发行人 所有。未向发行人足额缴纳减持收益之前，发行人有权暂扣本人应得的现金分 红，同时本人不得转让直接及间接持有的发行人股份，直至本人将因违反承诺所 产生的收益足额交付发行人为止。 （8）在本人持股期间，若股份锁定和减持的法律、法规、规范性文件、政 策及证券监管机构的要求发生变化，则本人愿意自动适用变更后的法律、法规、 规范性文件、政策及证券监管机构的要求
001282,三联锻造,001282_三联锻造_IPO招股说明书.pdf,403,404,share_transfer_flow,转让方,,承诺|现金分红,,不得转让,action|amount_or_ratio|target_keyword,-4,drop,direct_hit,,,,,unclear,,no,,2,减持价格|减持方式|锁定期满后,904,超过本人持有公司股份总数的50%，减持价格不低于本次发行的发行价。期间如 有派息、送股、资本公积金转增股本等除权、除息事项的，上述价格相应调整。 （4）锁定期满后，本人可根据个人资金需求减持本人持有的公司股票，减 持方式包括二级市场集中竞价交易方式、大宗交易方式、协议转让方式等深圳证 券交易所认可的方式。在本人持有公司股份超过5%的前提下，在本人减持公司 股票前，将提前3 个交易日予以公告；通过深圳证券交易所集中竞价交易首次减 持的，将在减持前15 个交易日予以公告。 （5）本人如违反前述持股承诺进行减持的，则减持股票所得收益归发行人 所有。未向发行人足额缴纳减持收益之前，发行人有权暂扣本人应得的现金分红， 同时本人不得转让直接及间接持有的发行人股份，直至本人将因违反承诺所产生 的收益足额交付发行人
